id,description,dataset,category,subcategory,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,themes
nws18_sse,Continuous sentiment score between -1.00 and +1.00 for the entity-event,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,VECTOR,1.0,0.5,129,364,[]
rp_css_assets,Composite sentiment score of assets news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,522,1045,[]
rp_css_business,Composite sentiment score of business-related news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,987,3142,[]
rp_css_credit,Composite sentiment score of credit news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,118,252,[]
rp_css_credit_ratings,Composite sentiment score of credit ratings news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,270,1180,[]
rp_css_dividends,Composite sentiment score of dividends news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,81,191,[]
rp_css_earnings,Composite sentiment score of earnings news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,714,1616,[]
rp_css_equity,Composite sentiment score of equity action news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,354,923,[]
rp_css_insider,Composite sentiment score of insider trading news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,246,552,[]
rp_css_inverstor,Composite sentiment score of investor relations news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,660,1719,[]
rp_css_labor,Composite sentiment score of labor issues news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,139,351,[]
rp_css_legal,Composite sentiment score of legal news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,174,274,[]
rp_css_marketing,Composite sentiment score of marketing news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,174,481,[]
rp_css_mna,Composite sentiment score of mergers and acquisitions-related news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,200,549,[]
rp_css_partner,Composite sentiment score of partnership news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,334,660,[]
rp_css_price,Composite sentiment score of stock price news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,563,1126,[]
rp_css_product,Composite sentiment score of product and service-related news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,375,708,[]
rp_css_ptg,Composite sentiment score of price target news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,422,768,[]
rp_css_ratings,Composite sentiment score of analyst ratings-related news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,954,1796,[]
rp_css_revenue,Composite sentiment score of revenue news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,563,1159,[]
rp_css_society,Composite sentiment score of society-related news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,84,136,[]
rp_css_technical,Composite sentiment score based on technical analysis,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,234,316,[]
rp_ess_assets,Event sentiment score of assets news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,452,694,[]
rp_ess_business,Event sentiment score of business-related news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,267,868,[]
rp_ess_credit,Event sentiment score of credit news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,100,156,[]
rp_ess_credit_ratings,Event sentiment score of credit ratings news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,101,156,[]
rp_ess_dividends,Event sentiment score of dividends news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,59,106,[]
rp_ess_earnings,Event sentiment score of earnings news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,635,1486,[]
rp_ess_equity,Event sentiment score of equity action news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,305,573,[]
rp_ess_insider,Event sentiment score of insider trading news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,277,542,[]
rp_ess_labor,Event sentiment score of labor issues news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,191,392,[]
rp_ess_legal,Event sentiment score of legal news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,365,514,[]
rp_ess_mna,Event sentiment score of mergers and acquisitions-related news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,549,1178,[]
rp_ess_partner,Event sentiment score of partnership news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,631,1481,[]
rp_ess_price,Event sentiment score of stock price news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,474,1008,[]
rp_ess_product,Event sentiment score of product and service-related news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,563,989,[]
rp_ess_ptg,Event sentiment score of price target news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,176,286,[]
rp_ess_ratings,Event sentiment score of analyst ratings-related news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,915,1859,[]
rp_ess_revenue,Event sentiment score of revenue news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,427,781,[]
rp_ess_society,Event sentiment score of society-related news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,91,180,[]
rp_ess_technical,Event sentiment score based on technical analysis,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,166,232,[]
rp_nip_assets,News impact projection of assets news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,461,868,[]
rp_nip_business,News impact projection of business-related news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,318,1062,[]
rp_nip_credit,News impact projection of credit news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,259,435,[]
rp_nip_credit_ratings,News impact projection of credit ratings news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,57,130,[]
rp_nip_dividends,News impact projection of dividends news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,76,145,[]
rp_nip_earnings,News impact projection of earnings news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,402,1057,[]
rp_nip_equity,News impact projection of equity action news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,321,766,[]
rp_nip_insider,News impact projection of insider trading news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,305,681,[]
rp_nip_inverstor,News impact projection of investor relations news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,753,2198,[]
rp_nip_labor,News impact projection of labor issues news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,123,304,[]
rp_nip_legal,News impact projection of legal news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,82,174,[]
rp_nip_marketing,News impact projection of marketing news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,121,471,[]
rp_nip_mna,News impact projection of mergers and acquisitions-related news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,189,448,[]
rp_nip_partner,News impact projection of partnership news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,181,366,[]
rp_nip_price,News impact projection of stock price news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,292,628,[]
rp_nip_product,News impact projection of product and service-related news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,369,800,[]
rp_nip_ptg,News impact projection of price target news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,217,387,[]
rp_nip_ratings,News impact projection of analyst ratings-related news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,993,1763,[]
rp_nip_revenue,News impact projection of revenue news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,300,583,[]
rp_nip_society,News impact projection of society-related news,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,59,142,[]
rp_nip_technical,News impact projection based on technical analysis,"{'id': 'news18', 'name': 'Ravenpack News Data'}","{'id': 'news', 'name': 'News'}","{'id': 'news-news-sentiment', 'name': 'News Sentiment'}",USA,1,TOP3000,MATRIX,1.0,0.5,63,142,[]
