id,description,dataset,category,subcategory,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,themes
fscore_bfl_value,Valuation composite indicating how under- or overpriced a stock is versus common valuation measures; higher is better (cheaper) (0–100),"{'id': 'model16', 'name': 'Fundamental Scores'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,MATRIX,1.0,0.3808,31,35,[]
fscore_growth,Composite measuring the stock’s expected medium-term growth potential,"{'id': 'model16', 'name': 'Fundamental Scores'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,MATRIX,1.0,0.2987,136,270,[]
fscore_momentum,Composite momentum metric focused on recent analyst estimate revisions to identify stocks experiencing upward or downward revisions,"{'id': 'model16', 'name': 'Fundamental Scores'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,MATRIX,1.0,0.2973,263,454,[]
fscore_profitability,Composite ranking stocks by their ability to generate cash flows and operational profitability,"{'id': 'model16', 'name': 'Fundamental Scores'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,MATRIX,1.0,0.2981,198,331,[]
fscore_quality,Composite measuring the sustainability and certainty of earnings,"{'id': 'model16', 'name': 'Fundamental Scores'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,MATRIX,1.0,0.2993,755,1492,[]
fscore_surface,"Static overall “style surface” score combining Value, Growth, Profitability, Momentum, and Quality; larger surface implies higher rank","{'id': 'model16', 'name': 'Fundamental Scores'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,MATRIX,1.0,0.2957,164,432,[]
fscore_surface_accel,"Acceleration (derivative) of the pentagon surface score, indicating whether the overall style surface is rising or falling versus the previous month","{'id': 'model16', 'name': 'Fundamental Scores'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,MATRIX,1.0,0.2946,94,214,[]
fscore_total,Final blended score that combines the static pentagon surface score with its acceleration,"{'id': 'model16', 'name': 'Fundamental Scores'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,MATRIX,1.0,0.2946,142,325,[]
fscore_value,"Composite assessing whether the stock is under- or overpriced using standard valuation measures (e.g., multiples)","{'id': 'model16', 'name': 'Fundamental Scores'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,MATRIX,1.0,0.2981,236,400,[]
growth_potential_rank_derivative,Composite growth score qualifying the stock’s expected medium‑term growth potential,"{'id': 'model16', 'name': 'Fundamental Scores'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,115,133,[]
multi_factor_acceleration_score_derivative,Change in the acceleration of multi-factor score compared to previous period.,"{'id': 'model16', 'name': 'Fundamental Scores'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,106,122,[]
multi_factor_static_score_derivative,Change in static multi-factor score compared to previous period.,"{'id': 'model16', 'name': 'Fundamental Scores'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,73,86,[]
relative_valuation_rank_derivative,Assesses whether the stock is under or overpriced based on standard valuation multiples indicator variant,"{'id': 'model16', 'name': 'Fundamental Scores'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-valuation-models', 'name': 'Valuation Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,60,77,[]
