id,description,dataset,category,subcategory,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,themes
coefficient_variation_fy1_eps,Coefficient of variation (dispersion) of EPS estimates for fiscal year 1; analyst disagreement,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9593,9,9,[]
coefficient_variation_fy2_eps,"Dispersion of FY2 EPS analyst forecasts, calculated as standard deviation divided by the mean of FY2 estimates","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,3,3,[]
consensus_analyst_rating,Street Consensus Rating,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,5,5,[]
credit_risk_premium_indicator,Sensitivity of the company’s stock to changes in the credit risk premium (spread between BAA and AAA bond yields),"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,5,5,[]
current_liabilities_to_price,Current Liabilities-to-Price,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.846,7,7,[]
current_ratio_2,Current Ratio; current assets divided by current liabilities,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.3646,1,1,[]
distress_risk_measure,Distress measure score (quantifies financial distress or bankruptcy risk),"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8433,1,1,[]
dividends_to_gross_profit,Total dividends paid divided by gross profit.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,4,4,[]
earnings_expectation_module_score,Earnings Expectations (submodule of Momentum Analyst II),"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,13,16,[]
earnings_momentum_analyst_score,Reported Earnings Momentum (submodule of Momentum Analyst II),"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,7,9,[]
earnings_momentum_composite_score,"Composite score reflecting overall earnings momentum, calculated from related earnings momentum signals","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,3,6,[]
earnings_momentum_composite_score_2,Composite score summarizing multiple earnings momentum signals into a single metric,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,4,5,[]
earnings_revision_magnitude,"Magnitude of analyst EPS forecast revisions; three-month change in median FY1 estimate, scaled","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8143,5,7,[]
earnings_shortfall_metric,Measure of earnings shortfall (actual earnings below consensus expectations),"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,4,4,[]
earnings_torpedo_indicator,Next four quarter EPS estimate plus trailing twelve-month real earnings surprise divided by trailing EPS.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,0,0,[]
emea_sales_exposure,"Proportion of company’s sales coming from the Europe, Middle East, and Africa (EMEA) region","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8355,3,3,[]
enterprise_value_weighted_value_score,Earnings Valuation (submodule of Value Analyst II),"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,5,7,[]
equity_value_score,Earnings Quality (submodule of Value Analyst II),"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,8,10,[]
fcf_yield_multiplied_forward_roe,"Product of trailing twelve-month free cash flow yield and forward return on equity (ROE), typically calculated by multiplying TTM FCF per share with next period’s ROE, scaled by price","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9716,8,14,[]
fcf_yield_times_forward_roe,Product of trailing twelve-month free cash flow yield and next four-quarter forward return on equity,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,4,4,[]
fcf_yield_times_forward_roe_2,"Product of trailing twelve-month free cash flow yield and forward one-year return on equity, scaled by price","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,2,3,[]
fifteen_to_thirtysix_week_price_ratio,Stock price ratio measured over past 15-36 weeks; price momentum indicator,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,2,2,[]
fifty_to_two_hundred_day_price_ratio,50-day moving average price divided by 200-day moving average price; medium-term momentum indicator,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,1,1,[]
financial_statement_value_score,Financial Statement Valuation (submodule of Value Analyst II),"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,5,6,[]
five_year_dividend_growth_rate_2,Five-year dividend growth rate,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.3315,2,2,[]
five_year_eps_stability,Standard deviation of last five years’ trailing twelve-month EPS divided by their mean.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,4,5,[]
five_year_eps_trend_r_squared_2,"R-squared of the five-year trailing twelve-month EPS trend line, indicating earnings trend fit.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,2,2,[]
five_year_eps_trend_slope_2,Slope coefficient of the five-year trailing twelve-month EPS trend line.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,2,2,[]
fixed_cash_to_current_liabilities_ratio,"Ratio of cash and equivalents to current liabilities, using a fixed calculation method.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.4969,2,4,[]
forward_book_value_to_price,Forward-looking book value per share divided by closing price.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,1,1,[]
forward_cash_flow_to_price,Forward-looking cash flows per share divided by price.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,3,4,[]
forward_ebitda_to_enterprise_value_2,Forward-looking EBITDA divided by enterprise value.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,2,2,[]
forward_median_earnings_yield,Leading 12-Month Median Earnings Yield,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.4604,3,4,[]
forward_sales_to_price,Forward-looking sales per share divided by trading price.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,2,2,[]
forward_two_year_eps_growth,"2-Year Ahead EPS Growth; forecasted EPS for fiscal year 2 minus year 1, scaled by price","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.4604,0,0,[]
forward_two_year_eps_growth_rate,"Projected two-year-ahead EPS growth, defined as the difference between FY2 and FY1 forecasted earnings scaled by price","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,5,5,[]
fundamental_growth_module_score,Fundamental Growth (submodule of Momentum Analyst II),"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,1,1,[]
fy1_eps_estimate_dispersion_2,FY1 EPS Estimates Dispersion,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.4401,1,1,[]
fy2_eps_estimate_dispersion,"Dispersion of FY2 EPS analyst estimates, calculated as standard deviation divided by the mean of forecasts","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,2,2,[]
global_dividend_model_composite_score,Composite Global Dividend factor for the stock,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.4616,0,0,[]
gross_profit_margin_ttm_2,Trailing twelve-month gross profit margin.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,3,5,[]
gross_profit_to_assets_ratio,Trailing twelve-month gross profit to assets ratio.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,2,3,[]
high_low_eps_revision_sum,Street revision confidence: sum of changes in highest and lowest FY1 EPS estimates over three months,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.998,2,2,[]
housing_starts_indicator,Housing Starts Sensitivity,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,3,4,[]
implied_minus_realized_volatility_2,Volatility Spread,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9661,11,12,[]
implied_option_volatility,"Implied volatility derived from options prices, indicating expected future stock volatility","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9665,7,12,[]
income_statement_value_score,Investor Sentiment (submodule of Value Analyst II),"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,5,5,[]
industrial_production_indicator,Industrial Production Sensitivity: measures the sensitivity of a stock’s performance to changes in industrial production (macro factor exposure),"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,2,3,[]
industry_adjusted_doubtful_receivables,Industry-adjusted annual doubtful accounts receivable; asset-scaled minus industry mean,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.5608,3,3,[]
industry_rel_ttm_sales_to_ev,"Industry-relative ratio of trailing twelve month sales to enterprise value, used for valuation comparison","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,3,3,[]
industry_relative_book_to_market,Book-to-market ratio compared to industry average; valuation measure relative to industry,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,4,4,[]
industry_relative_ebitda_to_price,TTM EBITDA-to-Price ratio compared to industry average; valuation metric relative to industry,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9883,2,2,[]
industry_relative_eps_to_price,TTM EPS-to-Price ratio compared to industry average; valuation measure relative to industry,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,1,1,[]
industry_relative_fcf_to_price,TTM Free Cash Flow-to-Price ratio compared to industry average; valuation metric relative to industry,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,0,0,[]
industry_relative_return_4w,"4-week stock return relative to industry average, normalized by industry standard deviation","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,4,5,[]
industry_relative_return_5d,"5-day stock return relative to industry average, normalized by industry standard deviation","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,5,5,[]
industry_relative_sales_to_price,"Sales-to-price ratio less industry average, deflated by industry standard deviation.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,2,2,[]
inflation_rate_indicator,Sensitivity of the company’s stock to changes in the inflation rate,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,3,4,[]
interest_coverage_ratio_5,Interest Coverage,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.4286,1,1,[]
inventory_change_avg_assets,"Change in inventory relative to average total assets, often used to assess operational or financial efficiency","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.9295,2,2,[]
inverse_peg_earnings_growth,"Inverse of PEG ratio: next four-quarters’ earnings estimate times long-term growth rate, scaled by price","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.7407,1,1,[]
inverse_peg_ratio,Inverse of PEG Ratio,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,4,5,[]
inverse_peg_ratio_2,Inverse of PEG Ratio,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,2,2,[]
lagged_inverse_peg_ratio,Lagged Inverse of PEG Ratio,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8184,3,3,[]
latin_america_sales_exposure,Proportion of company sales from Latin America,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.7939,5,5,[]
liquidity_cash_to_liabilities_ratio,"Liquidity ratio calculated as cash and equivalents divided by current liabilities, using a fixed formula.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8457,4,6,[]
long_term_earnings_growth_forecast,"Long-term earnings growth rate estimate, typically from consensus analysts such as I/B/E/S","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,0,0,[]
long_term_growth_estimate,"Long-term growth rate estimate for the company, typically sourced from analyst consensus","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,0,0,[]
long_term_growth_estimate_2,Long-term growth rate forecast (I/B/E/S or First Call),"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.4479,0,0,[]
long_term_growth_forecast_2,Long-term earnings growth rate forecast (typically I/B/E/S consensus),"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8509,1,1,[]
market_volatility_index,Sensitivity of stock or portfolio to market volatility as measured by the VIX index,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,1.0,7,7,[]
mdl177_2_5yearrelativevaluefactor_rel5ybp,"5-year Relative Book-to-Market: current book-to-market minus the 60-month average, scaled by standard deviation","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8465,101,169,[]
mdl177_2_5yearrelativevaluefactor_rel5ycfp,"5-year Relative Trailing 12-Month Cash Flow-to-Price: current TTM cash flow-to-price minus the 60-month average, scaled by standard deviation","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8257,23,27,[]
mdl177_2_5yearrelativevaluefactor_rel5ycoreepsp,"5-year Relative Trailing 12-Month Core Earnings-to-Price: current TTM core earnings-to-price minus the 60-month average, scaled by standard deviation","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8123,52,140,[]
mdl177_2_5yearrelativevaluefactor_rel5ydivp,"5-year Relative Trailing 12-Month Dividend Yield: current dividend yield minus the 60-month average, scaled by standard deviation","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.51,24,25,[]
mdl177_2_5yearrelativevaluefactor_rel5yebitdap,"5-year Relative Trailing 12-Month EBITDA-to-Price: current TTM EBITDA per share-to-price minus the 60-month average, scaled by standard deviation","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.7741,31,50,[]
mdl177_2_5yearrelativevaluefactor_rel5yep,"5-year Relative Trailing 12-Month Earnings-to-Price: current TTM EPS before extra items-to-price minus the 60-month average, scaled by standard deviation","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8033,32,102,[]
mdl177_2_5yearrelativevaluefactor_rel5yfcfp,"5-year Relative Trailing 12-Month Free Cash Flow-to-Price: current TTM free cash flow-to-price minus the 60-month average, scaled by standard deviation","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8138,31,39,[]
mdl177_2_5yearrelativevaluefactor_rel5yfwdep,"5-year Relative Leading 12-Month Earnings Yield: next 4-quarter consensus analyst earnings-to-price ratio minus the 60-month average, scaled by the standard deviation","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.8744,629,2191,[]
mdl177_2_5yearrelativevaluefactor_rel5yocfp,"5-year Relative Trailing 12-Month Operating Cash Flow-to-Price: current TTM operating cash flow-to-price minus the 60-month average, scaled by standard deviation","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.814,27,36,[]
mdl177_2_5yearrelativevaluefactor_rel5ysp,"5-year Relative Trailing 12-Month Sales-to-Price: current TTM sales-to-price minus the 60-month average, scaled by standard deviation","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,1.0,0.803,85,112,[]
